distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s
1218.7337328403717,563.148353,238.405643,150.0,1.9991475338673095,0.051313331106016415,12,2544.8875400394063,33833.52968304087,38.06540735874559
1223.7307038323931,564.40601,243.241759,150.0,1.9991475338673095,0.051020766386965795,12,2544.8875400394063,34027.53886414832,38.185334662554105
1228.727456478637,565.664322,248.077479,150.0,1.9991475338673095,0.05008889402376973,12,2544.8875400394063,34660.59981853937,38.30525672606395
1233.723978477945,566.923282,252.912792,150.0,1.9991475338673095,0.04640665688649311,12,2544.8875400394063,37410.82050701253,38.425173254047344
1238.7202736525878,568.182851,257.747712,150.0,1.9991475338673095,0.03902636672478594,12,2544.8875400394063,44485.594145982686,38.54508433823877
1243.7163920188007,569.44292,262.582319,150.0,1.9991475338673095,0.029908999747709743,12,2544.8875400394063,58046.44507525037,38.66499117902788
1248.7123849395568,570.703374,267.416696,150.0,1.9991475338673095,0.020602687811743313,12,2544.8875400394063,84266.24365591494,38.784895009126025
1253.7083083294772,571.964097,272.250931,150.0,1.9991475338673095,0.011265569962025613,12,2544.8875400394063,154107.70311340273,38.904797170484116
1258.7042129887557,573.224972,277.085107,150.0,1.9991475338673095,0.001906593555259784,12,2544.8875400394063,910582.7019721338,39.0246988823068
1263.7001538274303,574.485883,281.919311,150.0,1.9991475338673095,0.007439693609999055,12,2544.8875400394063,233357.87763863726,39.14460146243499
1268.696183313305,575.746712,286.753628,150.0,1.9991475338673095,0.01674240232109139,12,2544.8875400394063,103695.46005497845,39.264506170095984
1273.6923558998901,577.007345,291.588144,150.0,1.9991475338673095,0.02607672321624312,12,2544.8875400394063,66577.04254918394,39.38441431217403
1278.688723115394,578.267664,296.422943,150.0,1.9991475338673095,0.03541687562373948,12,2544.8875400394063,49019.31863090199,39.50432712534612
1283.685339925885,579.527553,301.258112,150.0,1.9991475338673095,0.04471953095331369,12,2544.8875400394063,38822.211997786304,39.62424592879791
1288.6822594030255,580.786896,306.093736,150.0,1.9991475338673095,0.05404232810860894,12,2544.8875400394063,32125.024436808977,39.74417199624928
1293.6795356378343,582.045577,310.929901,150.0,1.9991475338673095,0.06337632468972983,12,2544.8875400394063,27393.68556965956,39.864106625884695
1298.6772203447663,583.303478,315.766691,150.0,1.9991475338673095,0.07269571764969987,12,2544.8875400394063,23881.88970740945,39.98405105885106
1303.6753689704117,584.560484,320.604193,150.0,1.9991475338673095,0.08198646982076609,12,2544.8875400394063,21175.58073797412,40.104006625866546
1308.674034355237,585.816477,325.442492,147.71988030935992,1.9991475338673095,0.08849474069858393,12,2544.8875400394063,19026.347810624156,40.22582635214634
