Distance,Time,Speed,Engine_RPM,Gear,G_Long,G_Lat,Throttle_Pos,Brake_Press,Roll_Angle_deg,Fz_Outer_Wheel_N,Front_Slip_Angle_deg,Fuel_Cons_Accum_L,Tyre_Temp_C,Tyre_Press_bar,Tyre_Grip_Mult,Corner_Radius_m
0.0,0.0,72.0,2050.61016132074,1,0.274860155807778,0.21793194129491011,100.0,0.0,-0.023928934325642352,3263.6284002734483,-1.644283937223173,0.0,65.0,4.5,1.0,187.0984098591818
0.6174725290099743,0.030745916465392806,72.29906797339983,2059.1278255593415,5,0.27535203791275525,0.32340919338154084,100.0,0.0,-0.03551034007568216,3596.8583356452073,-2.4401037253550606,0.00012893989383078422,64.99984165941244,5.103720568396297,0.75,127.12735972338105
1.2412159322743719,0.06167514558730468,72.60045967847996,2067.711671295107,5,0.2758462045354386,0.41869296746362705,100.0,0.0,-0.04597250160538737,3897.8844360717976,-3.1590143094128695,0.0002594810134645614,64.99983722504516,5.1037205014680636,0.75,99.01684079017201
1.8711854975742215,0.09278298796193352,72.90413805520377,2076.3606430323744,5,0.2763425401014793,0.40514231987917615,100.0,0.0,-0.04448464005470507,3855.074433635411,-3.0567754543386916,0.00039162169230679575,64.99980858163988,5.103720069151029,0.75,103.1864662741222
2.507334886376414,0.12406472202781642,73.21006549268023,2085.073669586763,5,0.27684092776244695,0.3921848509164935,100.0,0.0,-0.043061909536212584,3814.1384359714784,-2.959012097779703,0.0005253598585948183,64.99975711348954,5.10371929233843,0.75,107.49215453857428
3.1496162199121454,0.1555156100893814,73.51820388036371,2093.8496655433846,5,0.27734124951599665,0.3797877835429036,100.0,0.0,-0.041700711130643546,3774.9728919515437,-2.8654769389133716,0.0006606930467753912,64.99968410408458,5.103718190402081,0.75,111.93728699312413
3.7979801600350314,0.18713090392697326,73.82851465599978,2102.687532622366,5,0.2778433863205862,0.3679202814143948,100.0,0.0,-0.040397659006410756,3737.480381584861,-2.77593731930129,0.0007976184080044841,64.99959074447666,5.103716781318615,0.75,116.5253790541288
4.452375985207751,0.21890585001812604,74.1409588505244,2111.5861609576136,5,0.27834721820520175,0.3565533332080208,100.0,0.0,-0.03914956771930004,3701.569250594521,-2.690174350183807,0.0009361327198355741,64.99947814090783,5.103715081784623,0.75,121.26009023286724
5.112751661941917,0.2508356943933312,74.45549713011157,2120.544430294361,5,0.27885262437430347,0.34565964245647857,100.0,0.0,-0.03795344011630328,3667.1532623763705,-2.60798208128827,0.0010762323951582253,64.99934732177041,5.103713107321707,0.75,126.14523498589473
5.779053911993391,0.28291568714812565,74.77208983555073,2129.561211110661,5,0.2793594833085179,0.33521352293923196,100.0,0.0,-0.036806455849560354,3634.1512675125036,-2.5291667115610825,0.001217913490444589,64.99919924395755,5.103710872372326,0.75,131.18479439414324
6.451228275594184,0.31514108663198664,75.09069701912448,2138.63536566769,5,0.2798676728611227,0.3251907996048306,100.0,0.0,-0.03570596049762648,3602.4868907592254,-2.4535458416323066,0.0013611717133574094,64.9990347986587,5.103708390387269,0.75,136.38292874408324
7.129219170982457,0.3475071633332691,75.41127847914505,2147.7657489933736,5,0.2803770703507086,0.3155687149356991,100.0,0.0,-0.03464945528432301,3572.088235229189,-2.380947767343397,0.0015060024297694871,64.99885481665046,5.103705673905507,0.75,141.74399109264687
7.81296995047391,0.380009203478253,75.73379379229894,2156.9512098035807,5,0.2808875526502872,0.3063258406204486,100.0,0.0,-0.03363458738035431,3542.8876033413717,-2.3112108133198794,0.0016524006702411268,64.99866007312795,5.10370273462712,0.75,147.27254190634508
8.502422953300854,0.4126425123612734,76.05820234393805,2166.1905913648375,5,0.2813989962729933,0.29744199436517577,100.0,0.0,-0.032659140769185656,3514.8212340064388,-2.2441827053173995,0.001800361135998852,64.99845129211853,5.103699583479905,0.75,152.973364874538
9.19751955542939,0.4454024174218814,76.38446335644804,2175.482732302279,5,0.2819112774547041,0.2888981616499973,100.0,0.0,-0.03172102765590814,3487.8290554353885,-2.179719979879282,0.001949878204455729,64.99822915051554,5.103696230680262,0.75,158.85148400818218
9.898200216550542,0.4782842710840299,76.71253591581534,2184.826467356294,5,0.2824242722335753,0.280676422220047,100.0,0.0,-0.030818280395947768,3461.854452905588,-2.1176874297153403,0.0021009459343107675,64.99799428176642,5.10369268578886,0.75,164.91218214823292
10.604404524427471,0.5112834533713815,77.04237899650661,2194.220628091112,5,0.2829378565269766,0.2727598810915984,100.0,0.0,-0.029949043919535408,3436.8440507912615,-2.05795758314705,0.0022535580702624223,64.99774727924652,5.103688957761562,0.75,171.16102102123065
11.31607123676832,0.5443953743120022,77.37395148476767,1839.9525023885408,5,0.20938133492967473,0.2651326038487796,100.0,0.0,-0.029111568627283976,3412.747508149067,-2.0004102159249886,0.0023704449868861056,64.99748869934692,5.103685054996013,0.75,177.60386299539155
12.0331383207824,0.5776526884904725,77.62026387933157,1845.80981092779,6,0.20962080707382352,0.2572030082285431,100.0,0.0,-0.02824089876724372,3387.695863516864,-1.940581873968515,0.0024884144961106226,64.99721816083739,5.103680971738281,0.75,184.24689470984617
12.75554299056663,0.6110510036692706,77.86790433291611,1851.6987007094522,6,0.20986095628343013,0.2495685664044919,100.0,0.0,-0.027402636803737203,3363.5766861084635,-1.8829804503939647,0.00260746018645594,64.9969362304142,5.103676716541553,0.75,191.09665276784563
13.483221742458968,0.644585941716582,78.11684348772596,1857.6184736051798,6,0.2101017390801632,0.24221400821984354,100.0,0.0,-0.02659510607304721,3340.3417335468876,-1.827490732748463,0.0027275754707135847,64.9966434393218,5.103672297423942,0.75,198.1600517088282
14.216110388486205,0.6782531406221338,78.36705195165436,1863.568430670698,6,0.21034311203301223,0.23512492597535592,100.0,0.0,-0.025816724609322862,3317.945488181721,-1.7740040157715733,0.0028487535892963993,64.99634028608665,5.103667721909743,0.75,205.44441450105796
14.954144088024854,0.7120482563749312,78.61850031151958,1869.5478724605694,6,0.2105850317794633,0.22828771953241236,100.0,0.0,-0.025065999116896498,3296.344983655549,-1.7224176872012351,0.0029709876133642357,64.99602723902025,5.103662997067218,0.75,212.9575058241428
15.69725737778567,0.7459669647104284,78.87115914550391,1875.5560993239933,6,0.21082745504568517,0.22168954502904123,100.0,0.0,-0.024341519339300982,3275.4996428845925,-1.6726348408390896,0.0030942704477421065,64.99570473851202,5.103658129543197,0.75,220.70756844656074
16.445384200225003,0.7800049627342349,79.12499903484093,1881.5924116827284,6,0.21107033866596733,0.21531826697379633,100.0,0.0,-0.023641952799176177,3255.3711267108774,-1.6245639151015672,0.0032185948336462804,64.99537319913127,5.103653125594803,0.75,228.70336304271618
17.198457930478845,0.8141579704290319,79.37999057479352,1887.6561102921507,6,0.21131363960131522,0.20916241349981346,100.0,0.0,-0.022966039885162905,3235.9231925382223,-1.5781183554143243,0.0033439533512326395,64.99503301155525,5.10364799111856,0.75,236.9542118333372
17.956411401911186,0.8484217320510988,79.63610438496363,1893.7464964864182,6,0.21155731495740565,0.20321113456837533,100.0,0.0,-0.02231258926265295,3217.121562286482,-1.5332162988605478,0.0034703384219810824,64.9946845443389,5.103642731677092,0.75,245.4700464881092
