Distance,Time,Speed,Engine_RPM,Gear,G_Long,G_Lat,Throttle_Pos,Brake_Press,Roll_Angle_deg,Fz_Outer_Wheel_N,Front_Slip_Angle_deg,Fuel_Cons_Accum_L,Tyre_Temp_C,Tyre_Press_bar,Tyre_Grip_Mult,Corner_Radius_m
0.0,0.0,72.0,2110.3366708737717,1,0.270808293234552,0.21793194129491011,100.0,0.0,-0.023074329528297983,3338.479265738915,-1.5411685006953635,0.0,65.0,4.5,1.0,187.0984098591818
0.6174725290099743,0.03074778761299116,72.29466823482012,2118.973465063807,5,0.27129650760764484,0.3233698326359746,100.0,0.0,-0.034237946183647894,3672.202128198441,-2.286802921923658,0.00013028613996260457,64.99983301849778,5.103720437978333,0.75,127.12735972338105
1.2412159322743719,0.06168077115609529,72.59164796123953,2127.67800960782,5,0.2717870331116608,0.4185913378001336,100.0,0.0,-0.04431986614124178,3973.588971836042,-2.9601892253531967,0.00026218845303107224,64.99981387482497,5.103720149041464,0.75,99.01684079017201
1.8711854975742215,0.09279426191153971,72.89090294963482,2136.4492426071597,5,0.2722797633551208,0.40499523317611963,100.0,0.0,-0.0428803295752311,3930.555761519382,-2.8640404549885363,0.0003957052062460349,64.99977122682496,5.103719505352045,0.75,103.1864662741222
2.507334886376414,0.12408354757000678,73.19239642238904,2145.286086101359,5,0.2727745910160226,0.3919955680511558,100.0,0.0,-0.04150394319024944,3889.410349738669,-2.772109578352739,0.0005308342608623701,64.99970641709271,5.103718527173964,0.75,107.49215453857428
3.1496162199121454,0.1555438982631164,73.4960911047647,2154.18744755923,5,0.2732714079580824,0.3795593530701322,100.0,0.0,-0.04018721411945859,3850.048321450335,-2.6841633017181765,0.000667573084173286,64.99962069034423,5.103717233293808,0.75,111.93728699312413
3.7979801600350314,0.1871705721849823,73.80194927259312,2163.1522212766545,5,0.2737701053409873,0.36765555484019,100.0,0.0,-0.03892685659057132,3812.3714524527686,-2.599982163507719,0.0008059187604502337,64.9995152015562,5.103715641143729,0.75,116.5253790541288
4.452375985207751,0.2189588208273795,74.10993279698131,2172.1792896869515,5,0.2742705737252222,0.3562549791455173,100.0,0.0,-0.037719779560797126,3776.287339747919,-2.519359708414519,0.0009458680010650633,64.99939102338904,5.103713766913469,0.75,121.26009023286724
5.112751661941917,0.25090389385155065,74.4200031862246,2181.267524589343,5,0.27477270317158375,0.34533015974347947,100.0,0.0,-0.0365630749427318,3741.709049568461,-2.4421017009918162,0.0010874171538561709,64.99924915295705,5.103711625652547,0.75,126.14523498589473
5.779053911993391,0.28300104361826683,74.7321216251008,2190.415788300681,5,0.2752763833360067,0.33485525279194134,100.0,0.0,-0.03545400642646978,3708.55478322832,-2.3680253790653314,0.0012305622117962625,64.99909051800445,5.103709231363474,0.75,131.18479439414324
