distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,consumo_l,temp_pneu_c
0.0,-0.518788,-0.519763,33.384538932871415,1.5707082900000002,0.019035540823830303,1,800.0,4517.732825755858,0.0,0.0,65.0
4.997503592027723,0.755319,-5.352122,9.851684279549874,1.6545129713145026,0.002552469756874514,12,800.0,2933.967942205176,1.8261865099194814,2.848841444792901,65.0
9.994776562615282,2.018673,-10.187065,9.851684279549874,1.6545129713145026,0.0035793322346162485,12,800.0,2092.251836164342,3.6522887462101057,5.697551423163677,65.0
14.991822747617476,3.270419,-15.024792,9.851684279549874,1.6545129713145026,0.0038227144936740557,12,800.0,1959.0436200534632,5.478308110568973,8.546132121752505,65.0
19.988647905336126,4.5097,-19.865499,9.851684279549874,1.6545129713145026,0.003729422355118206,12,800.0,2008.0494315266953,7.30424670719329,11.394586823096068,65.0
24.985271187435046,5.735927,-24.709321,9.851684279549874,1.6545129713145026,0.002803264941259858,12,800.0,2671.479363185835,9.130111534479248,14.242926444655978,65.0
29.98175905740421,6.952345,-29.555476,9.851684279549874,1.6545129713145026,0.001134233526395502,12,800.0,6602.577216983736,10.955926879498692,17.091188874137828,65.0
34.978185836545684,8.165064,-34.402495,9.851684279549874,1.6545129713145026,0.0007664720976208391,12,800.0,9770.563681788035,12.781719900723195,19.93941647861583,65.0
39.97461520176341,9.380261,-39.248896,9.851684279549874,1.6545129713145026,0.002672605186194786,12,800.0,2802.084078412118,14.607513866951033,22.787645557294113,65.0
44.97111864132392,10.604117,-44.093194,9.851684279549874,1.6545129713145026,0.004578443816213327,12,800.0,1635.6790081377137,16.433334901406642,25.63591686226675,65.0
49.96780259548872,11.842809,-48.933906,9.851684279549874,1.6545129713145026,0.006404865662807835,12,800.0,1169.2461379174365,18.259221899463707,28.484291070114125,65.0
