distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,consumo_l,temp_pneu_c
0.0,-0.5092811964831856,-0.5188160418496565,72.0,4.740899916406359,0.05692526692613562,1,1957.6058000303124,7026.756686429368,0.0,0.0,65.0
4.996426317852565,0.7129192253368246,-5.363452465631397,76.1444776747439,5.989757160315948,0.09443705048832607,10,2070.289876893851,4737.283851114963,0.23622375901115844,10.964020948271784,65.0
9.99291808090694,1.9420240483136013,-10.206409338493826,81.07841475228788,4.413763982174792,0.1395454771127109,10,1763.550833070467,3634.877097765157,0.4580752888166074,19.319136171011195,65.0
14.989481644291253,3.1778026264491874,-15.047741670482711,84.53011301376145,4.468195240916941,0.1464375036004656,11,1838.6293279217473,3765.0052061757287,0.6708708025911502,27.83619952244839,65.0
19.98612238501822,4.420024313745625,-19.887504471643833,87.88645546752075,4.548686355570326,0.15263030502427763,11,1911.63372185916,3904.793979786037,0.875542916979296,36.56075139408783,65.0
24.982844735782237,5.668458464204958,-24.72575275202296,91.17649019944221,4.645428601470176,0.15817274093883288,11,1983.195844898167,4055.357060536414,1.0728328151032809,45.521920181924514,65.0
29.979652218763192,6.922874431829228,-29.562541521665867,94.41830067540752,4.749935443606942,0.16308054967071642,11,2053.7090336798196,4217.986559001466,1.2633520980182802,54.73453606878429,65.0
34.97654747943478,8.183041570620478,-34.39792579061832,97.62184635424681,4.854391978820425,0.167344010995839,11,2123.389918141573,4394.190278953264,1.4476225621635748,64.20014988575521,65.0
39.9735323203754,9.448729234580751,-39.2319605689261,100.79074710084079,5.715646047228034,0.17093343732736715,11,2192.3172345999374,4585.738664565918,1.6261026900009858,75.21804101641055,65.0
44.970607735079824,10.719706777712089,-44.06470086663497,104.39870283142389,5.898584711497271,0.175396748950167,11,1771.2197202131158,4794.724567795209,1.798417776348219,86.63854337634872,65.0
49.96777394177018,11.995743554016533,-48.89620169379072,107.99589098251103,5.895015104365336,0.1791393286676647,12,1832.249315578976,5023.640115049758,1.9649963209615375,98.14470540238143,65.0
54.96503041720478,13.27660891749613,-53.72651806043911,111.4750520044467,5.840656244741178,0.1817559593438555,12,1891.2764724757417,5275.4766663254795,2.1263788275231574,109.64938461134119,65.0
59.962375930483695,14.562072222152919,-58.55570497662591,114.81826686757017,5.772955065932899,0.18315649633918407,12,1947.9971781346583,5553.856387156786,2.28306507909804,121.12885669971479,65.0
