Distance,Time,Speed,Engine_RPM,Gear,G_Long,G_Lat,Throttle_Pos,Brake_Press,Roll_Angle_deg,Fz_Outer_Wheel_N,Front_Slip_Angle_deg,Fuel_Cons_Accum_L,Tyre_Temp_C,Corner_Radius_m
184.94482158429562,5.705103501369806,158.8142629937481,3000.0,4,0.468166435752793,0.10768544402894366,100.0,0.0,-0.4707650072340102,14633.997196972105,-0.9923587646241739,0.3324857624892853,65.0,1842.247581092759
189.9590079737966,5.817443475951275,160.68252702970798,3000.0,4,0.4628417418733681,0.07632503725881636,100.0,0.0,-0.3336677212161118,13943.36423889773,-0.7033617251343199,0.3434029950765803,65.0,2660.7022232158697
194.97508323480554,5.928562603069738,162.5091143883897,3000.0,4,0.4568509046080419,0.07341826616268454,100.0,0.0,-0.3209602830991245,13879.350020737815,-0.6765748199958007,0.35429420843849674,65.0,2829.2890203049988
199.99586354130352,6.0385777598989865,164.2938084562838,3000.0,4,0.45083000746248136,0.08466690431865609,100.0,0.0,-0.3701355943087379,14127.072580617587,-0.7802349271237797,0.3651641152371544,65.0,2507.5794621542036
205.0258891820861,6.147636788828998,166.03936862887488,3000.0,4,0.44528340119719234,0.09159231454918428,100.0,0.0,-0.40041118844007473,14279.587074082137,-0.8440549875122142,0.3760296887218233,65.0,2367.4951818313807
210.07050933602886,6.255896539226789,167.75054891096917,3000.0,4,-0.06522204074611408,0.08528548662832973,0.0,100.0,-0.37283983078298294,14140.695277972054,-0.7859353779338363,0.37943450363559145,65.0,2595.2473671440184
215.13543389844764,6.364754622883453,167.49999460046052,3000.0,4,-0.8154943934760427,0.06006648990028243,0.0,100.0,-0.26259075037873947,13585.311209212137,-0.5535335648217545,0.3828428185433739,65.0,3673.866170001709
220.22620994510666,6.47628664731775,164.31866865976943,3000.0,4,-0.8154943934760465,0.011026034471777768,0.0,100.0,-0.048202161811895024,12505.320281601947,-0.10160873687047262,0.3861396363342125,65.0,19261.07224587428
225.34552747781748,6.590715951708524,161.05614917331215,3000.0,4,-0.8154943934760459,0.060004196104041306,0.0,100.0,0.26231842258455584,13583.939347262673,0.5529595058554845,0.38932459520288487,65.0,3400.157160675171
230.49163515868145,6.7081857262828315,157.70854858831282,3000.0,4,-0.8154943934760457,0.1477034592338617,0.0,100.0,0.6457104828023741,15515.291895086943,1.3611386725269548,0.3923945110967668,65.0,1324.4811878104404
235.6590610215668,6.828768147202286,154.2740058172611,3000.0,4,-0.8154943934760448,0.2452601158198526,0.0,100.0,1.0721957943277258,17663.728387371488,2.260157143254696,0.3953443405347691,65.0,763.2812162068249
240.8437246214964,6.9525815145384975,150.7493848306616,3000.0,4,-0.8154943934760446,0.3458480858269762,0.0,100.0,1.5119330016640333,19878.921824814082,3.187110219897935,0.3981703188058869,65.0,516.8347567024693
246.04840860776585,7.079933786574564,147.1262510751568,3000.0,4,-0.8154943934760468,0.44142581410202875,0.0,100.0,1.9297670956639779,21983.77746933672,4.067892178981682,0.40087248366186706,65.0,385.69907928812927
251.28179607386411,7.211324273876749,143.39085929884072,3000.0,4,-0.8154943934760421,0.521518444630369,0.0,100.0,2.2799054837262562,23747.613338788397,4.80597358453582,0.4034533348433665,65.0,310.0982054677
256.5553493175988,7.347390925490451,139.5256769553157,3000.0,4,-0.8154943934760419,0.5787704531654175,0.0,100.0,2.5301922560491663,25008.442775730655,5.333570726140425,0.4059156789808965,65.0,264.56227465104234
261.86971185081126,7.488564414363209,135.51910682613058,3000.0,4,-0.8154943934760457,0.6167750450493578,0.0,100.0,2.696335713361372,25845.39696148494,5.683796238901983,0.408256614099999,65.0,234.20720901123644
267.21082387196566,7.634930437250596,131.36930892048423,3000.0,4,-0.8154943934760429,0.644864490769209,0.0,100.0,2.819133443702261,26463.99534671538,5.942650236346961,0.41046745074931046,65.0,210.49673228326753
272.55297571649334,7.786262340082287,127.08322753126929,3000.0,4,-0.8154943934760416,0.6693387410969349,0.0,100.0,2.926126740117346,27002.97827587148,6.168188952738348,0.4125367811516811,65.0,189.78264743444046
277.86759358744166,7.942229656943989,122.67072820377531,3000.0,4,-0.8154943934760454,0.6920867165198897,0.0,100.0,3.025573335812007,27503.944404012513,6.377819446367155,0.41445496870383125,65.0,171.02018191669538
283.1289701967227,8.102555732868773,118.14020697605027,3000.0,4,-0.8154943934760435,0.7135801554653987,0.0,100.0,3.1195355145624304,27977.282566585953,6.575888950670424,0.4162162632185785,65.0,153.84333360012238
288.3144504799678,8.267031687005092,113.49822603375921,3000.0,4,-0.8154943934760465,0.7341182169988028,0.0,100.0,3.2093211004745505,28429.580978845064,6.765154320329726,0.41781841727086716,65.0,138.01876504982835
293.40450348003355,8.435531336602528,108.74913297455134,3000.0,4,-0.8154943934760451,0.7535648311703131,0.0,100.0,3.2943352409062645,28857.84304726296,6.944361623502255,0.41926223060646417,65.0,123.44030200851287
298.3828090473668,8.60803224474446,103.89452574738687,2095.2543258565656,4,-0.8154943934760451,0.7714237555978235,0.0,100.0,3.372408528926963,29251.140299298193,7.108937814297708,0.42055108547986786,65.0,110.05716270497926
303.236367439107,8.78464570395102,98.93249522863141,1974.8083916267776,12,-0.7985083472054895,0.7874249438550442,0.0,100.0,3.4423604112225745,29603.52565130568,7.256394321113861,0.42169048313807395,65.0,97.76755368412896
307.9552045231033,8.965433409206412,93.96553531330342,1855.8090974054403,12,-0.7680927809932899,0.8043623909416997,0.0,100.0,3.5164053062608667,29976.529715616085,7.412478778195016,0.4226898140151043,65.0,86.33987572183271
312.5296497963649,9.150291024736463,89.08479608222893,1736.5191415769018,12,-0.7279768157966647,0.8257131504148769,0.0,100.0,3.609743737731143,30446.725726789668,7.609233441609834,0.4235605425052738,65.0,75.59689712459708
316.95018335317974,9.338917798843552,84.36724256069121,2073.1259129002246,12,-0.6731819817403647,0.8540598678940682,0.0,100.0,3.733666174783687,31070.989866214062,7.870458287664608,0.4243152167689788,65.0,65.55191539296128
321.2090114196713,9.530732475464445,79.93017692630262,1922.7909863069667,11,-0.601764963831691,0.8911470189928351,0.0,100.0,3.8957988855946954,31887.73975908507,8.212229264974319,0.42496781936062866,65.0,56.38949185076624
325.30404242669215,9.724939151925629,75.90939659698917,1782.9947565253808,11,-0.5187084690172066,0.9347229624322266,0.0,100.0,4.086298442089631,32847.38875021665,8.613796717184709,0.4255337789347203,65.0,48.48798736658635
329.2450530236024,9.920888331069733,72.40468273890082,2078.3229493081317,11,-0.4286128191324933,0.9779558177613867,0.0,100.0,4.275298131279831,33799.482100945155,9.012202493308823,0.4260293181748212,65.0,42.16383122690827
333.05422653218994,10.118258460969004,69.47872323899158,1956.4332376610826,10,-0.3496447540889386,1.0162149616329765,0.0,100.0,4.442554405364888,34642.042144860105,9.364773791039504,0.42647035164721275,65.0,37.363200000804845
336.7642086246524,10.31741335366598,67.0630550522626,1163.304723618274,10,-0.03183498732211134,1.0427035570448764,0.0,0.0,4.558353749678778,35225.38588585972,9.608875396940087,0.4268705502969687,65.0,33.925933275581876
340.41384887691055,10.513975708795046,66.84242717534735,1134.0430670968858,12,-0.031834987322111534,1.0900000000000003,0.0,0.0,4.765118094764519,36266.9693877551,10.044728544273996,0.4272616537218324,65.0,32.24065944971976
344.0488656375261,10.710398343530036,66.62195706656412,1130.3025895449287,12,0.14387812941499376,1.0586855789925818,100.0,0.0,4.628221843232846,35577.34914879377,9.756155279557822,0.42940913295479516,65.0,32.97568047392799
347.71940159392216,10.905806319144796,67.62226260957051,1147.2736902957909,12,0.32989580739470514,0.9900833426095015,100.0,0.0,4.328315643296765,34066.55989816149,9.123961846531987,0.4338877915420426,65.0,36.327342883208246
351.46891710628455,11.098889006770882,69.90919802527569,1186.0736465911439,12,0.4437424582885259,0.9108538710545561,100.0,0.0,3.9819506996774057,32321.732903162683,8.393834750682716,0.4399280230066549,65.0,42.20325255905443
355.32790070992445,11.289307360687372,72.95694289635715,1983.6240911998482,12,0.5088951260383607,0.824338544879903,100.0,0.0,3.6037344187330995,30416.45354652864,7.596565974220596,0.4470312362631653,65.0,50.7871261948036
359.31325261928544,11.477075367109547,76.40953934101695,2077.496630439154,10,0.5480288398565911,0.7343626823802556,100.0,0.0,3.2103898219540956,28434.964705235387,6.767407153719788,0.454941344404641,65.0,62.533185757280584
363.4301136213013,11.66215919129095,80.07560721638852,2177.173237885435,10,0.5730483603756934,0.6459727435411646,100.0,0.0,2.8239783568556724,26488.40178684226,5.95286317052378,0.4635158407277918,65.0,78.07505138931084
367.67537021268794,11.844425980817357,83.84919583376826,1823.818578800692,10,0.46373046588244554,0.5611661756792387,100.0,0.0,2.4532321999072892,24620.753472968703,5.171341195345251,0.4708585580378226,65.0,98.54448147961119
372.0396069767427,12.025298515972008,86.86367080089666,1889.3869530195443,11,0.47075263282275115,0.4708686276226999,100.0,0.0,2.0584813006806084,22632.180327911337,4.33921793072005,0.47856409512072745,65.0,126.03831604044358
376.5085334952874,12.204274115317546,89.89010527463317,1955.2154605661922,11,0.47957422926557974,0.38619816889100855,100.0,0.0,1.6883301676582279,20767.529470414025,3.5589502484457447,0.48664451611532283,65.0,164.5657899759973
381.06453676474484,12.380770189849379,92.9290456660474,2021.3159865237355,11,0.48954628247182014,0.3047956666231534,100.0,0.0,1.3324654552585338,18974.847017409076,2.808797919908815,0.4950960287830889,65.0,222.8538581809209
385.68819521437297,12.554201063688684,95.97582051096639,2087.586921054845,11,0.4999861766763949,0.2237528579713869,100.0,0.0,0.9781732039217714,17190.085898712725,2.061960292961536,0.5038993580161532,65.0,323.8031484001434
390.3591899171674,12.724019027975412,99.02121369013517,2153.827802731662,11,0.5101834250714665,0.13989058351271547,100.0,0.0,0.6115551842051443,15343.233238134108,1.2891403094360714,0.5130196796776448,65.0,551.3076255994514
395.0570592977373,12.889741453674544,102.05214954285059,1731.4082920389242,11,0.3183250724577509,0.04979102442276508,100.0,0.0,0.21766982700346785,13359.020294991955,0.45884158189724034,0.5192271250665873,65.0,1645.2020534226813
399.76187571589537,13.052755347320401,103.90119962513674,1762.77912214105,12,0.3178804015794934,0.04897100163796769,100.0,0.0,-0.21408495965488325,13340.961385051653,-0.45128478715099324,0.5254796806047167,65.0,1733.9162940653505
404.45488240867155,13.212576395071864,105.71088308886182,1793.4820614627124,12,0.31794575136355047,0.15561849882536266,100.0,0.0,-0.6803124079200245,15689.600450662223,-1.4340785111634764,0.5317602717169468,65.0,564.8123330095887
409.1197655943846,13.368824969116503,107.47988947258591,1823.4948768239763,12,0.31843715350676843,0.27159503649194144,100.0,0.0,-1.1873233237027339,18243.687834254164,-2.5028425830584773,0.5380531383276236,65.0,334.5481130054027
413.7459703437631,13.521325234010208,109.20857815801732,1852.8236654650532,12,0.3192779772903219,0.400641593154575,100.0,0.0,-1.7514720229872935,21085.609044349017,-3.692051419067127,0.5443484857982988,65.0,234.14423141953407
418.32767899750263,13.670057193981664,110.89849926423287,1881.4947265774367,12,0.26554980904760567,0.550241172797704,100.0,0.0,-2.40547171466311,24380.158154408215,-5.070663499665961,0.5497955176546678,65.0,175.80217553519708
422.85352837907277,13.815183824024784,112.26787095388086,1909.490926448933,12,-0.7983211800678833,0.7204039787800137,0.0,100.0,-3.1493670044266033,28127.559867377815,-6.63877285234877,0.5511637133142291,65.0,137.61344335281095
427.3104245222116,13.963522383494734,108.16355620973799,1936.7779967592608,12,-0.6730796843237008,0.8227586141348712,0.0,100.0,-3.5968274860894063,30381.659602304888,-7.582006363713625,0.5524143511615406,65.0,111.84471528734105
431.69296907293636,14.114299624532066,104.63887171607648,1939.5105620593006,12,-0.5332984141374805,0.9132358859910445,0.0,100.0,-3.992364078095626,32374.190705570127,-8.415785845568434,0.5535652829199956,65.0,94.30378379096426
436.00526556822103,14.266787875513234,101.80631808113552,1813.8062492666693,12,-0.38067272463400065,0.9884366610785106,0.0,100.0,-4.321116898379664,34030.29593815961,-9.108787104350636,0.5546372839772801,65.0,82.47581356325479
440.26041979579895,14.420337417968044,99.76294930210409,1728.5791500148048,12,-0.2169870071311711,1.0450599140203904,0.0,100.0,-4.5686549600106545,35277.27863713068,-9.630590044804714,0.5556530437356016,65.0,74.90716505424204
444.477574230448,14.574326386651943,98.58989312345443,2154.40849152684,12,-0.06873382197134593,1.0799425492831587,0.0,100.0,-4.721150259536975,36045.47969247871,-9.95204564308309,0.5566361974744587,65.0,70.79296957331277
448.6807075578662,14.728386641641375,98.21663595028713,2136.327291063865,11,-0.06873380206181288,1.0899999999999999,0.0,100.0,-4.765118094764518,36266.9693877551,-10.04472854427399,0.5576086768831445,65.0,69.60967449232231
452.89720659711156,14.883530534167965,97.8407612061273,2128.1515735166176,11,-0.06820872065964782,1.0640763301120053,0.0,100.0,-4.651788417272789,35696.066690282954,-9.805832923268234,0.5585767959857056,65.0,70.76081954383018
457.15517565857067,15.040808126744004,97.46263514201424,2119.926887113836,11,0.0932678768654278,1.013497325438081,100.0,0.0,-4.430673802238939,34582.19314041293,-9.339729829700222,0.5608837102202299,65.0,73.71904203007225
461.481548174419,15.199756221072363,97.98759225687101,2131.3453214784004,11,0.26172372834687596,0.960501968029073,100.0,0.0,-4.198995695332354,33415.105585717814,-8.851359206507315,0.5656916101590206,65.0,78.62667397180597
465.9013150486302,15.359704118524881,99.47714850008417,2163.7449208249054,11,0.3796121761509348,0.8954908144858158,100.0,0.0,-3.914788517249337,31983.400773707017,-8.252258848991596,0.5723883905456812,65.0,86.91835757542317
470.43475733677417,15.520254416579181,101.65283051544745,1724.6334785899985,11,0.31849439302907645,0.8015872878295565,100.0,0.0,-3.5042734768530583,29915.415148915803,-7.386905239255705,0.5783723122643355,65.0,101.39443556293165
475.0925923266226,15.682279199343235,103.49161206944915,1755.83009369422,12,0.3179323845458059,0.6642340568260262,100.0,0.0,-2.9038107553582946,26890.560626958468,-6.121147514384678,0.5845537560816633,65.0,126.82800346355405
479.8727592177687,15.84563842875908,105.34207874058923,1787.2249575251703,12,0.3178948585233286,0.5086093444995394,100.0,0.0,-2.223471184074381,23463.323339784754,-4.687011743650466,0.5909412495000618,65.0,171.61111945767416
484.7593871487079,16.009740796820665,107.20052829937875,1818.7552583648717,12,0.31833348924189603,0.36130526810530106,100.0,0.0,-1.5795066704424914,20219.326832906743,-3.3295535226916386,0.5975245124983622,65.0,250.17594467894705
489.73197472152236,16.173880124412893,109.06170705538811,1850.3318625379002,12,0.31919384098787856,0.23905867339900713,100.0,0.0,-1.045085147086248,17527.157438058544,-2.203008697658056,0.6042859865860452,65.0,391.3506577307993
494.77171910547094,16.337447514680253,110.92113013821972,1881.8786801056326,12,0.3204167989533783,0.14061547372601296,100.0,0.0,-0.6147241635373477,15359.197095872258,-1.2958204244975156,0.6112089680932923,65.0,688.2107441072513
499.86373445238405,16.49999362299357,112.77572523331318,1913.3435864344426,12,0.3219413320031522,0.05235337549337308,100.0,0.0,-0.22887157512428744,13415.449540712223,-0.4824545368875038,0.6182805527120991,65.0,1910.7882419920452
504.99426913408314,16.661130363658803,114.62267871291198,1944.678845749532,12,0.32370554758543557,0.03917567551043642,100.0,0.0,0.17126304610037046,13125.244315169632,0.3610174550833911,0.625487782383582,65.0,2637.853089027939
510.1483146548336,16.820453718467178,116.45853112381312,1975.8257652552227,12,0.3256467565568908,0.1397876500397463,100.0,0.0,0.6111051932376195,15340.966390977352,1.2881917417350672,0.6328141613091862,65.0,763.132242975533
515.3100970367101,16.977559893225024,118.2793521858533,2006.7176641447384,12,0.3277023433479435,0.251764112886186,100.0,0.0,1.10062911002413,17806.962330928232,2.3200937349832036,0.6402401708583976,65.0,437.0690367068964
520.464032797637,17.132073570523783,120.08107672863834,2037.2855730748508,12,0.3298111178287906,0.37786277653649175,100.0,0.0,1.6518905998275215,20583.9637175618,3.4821367131144254,0.6477445653829701,65.0,300.1518513910023
525.5955519824239,17.28366967140958,121.85979030654337,2067.463079886247,12,0.33191476273115494,0.5211945200544116,100.0,0.0,2.2784893930306285,23740.47972634113,4.802988507073149,0.6553056238858727,65.0,224.1026557492733
530.6916730995054,17.432086057675754,123.61193048179436,2097.189744555572,12,0.33395912149213425,0.6810852779957984,100.0,0.0,2.9774786993169733,27261.665785413592,6.276437369696499,0.6629021659087242,65.0,176.45959419747368
535.7420017800263,17.57714718331729,125.33463510274449,2126.4170080557337,12,-0.496099235473508,0.8491272316087124,0.0,100.0,3.712102326693557,30962.36113528493,7.825002331248062,0.6648049914988183,65.0,145.510865543334
540.7417355872839,17.72372775932267,122.7928160513357,2147.801284741919,12,-0.5164367775926992,0.945879440865034,0.0,100.0,4.135070861588733,33093.081727295066,8.716607540457735,0.6666131226948516,65.0,125.38226867541991
545.6933232244148,17.87213196057755,120.11597611752475,2118.6560005983274,12,-0.39841380025382594,1.0084673115967473,0.0,100.0,4.408684251805678,34471.41991722551,9.29337650528725,0.6683266189430785,65.0,112.52932540058161
550.6067776486335,18.022001234114956,118.02576678782778,2042.0064056982062,12,-0.30389564965871657,1.0481432253534437,0.0,100.0,4.582134173428018,35345.18070365104,9.659003829536829,0.6699682582091364,65.0,104.5343494220642
555.4968246827556,18.17322165319495,116.413969951553,1993.350112786323,12,-0.09571656397139257,1.0700995960424993,0.0,100.0,4.67812013605717,35828.71375692778,9.861339410627673,0.6715577576300652,65.0,99.61207584517243
560.3773823508895,18.324814437099757,115.90266470939176,1966.394981841974,12,-0.09571656397139768,1.0899999999999999,0.0,100.0,4.765118094764518,36266.9693877551,10.044728544273992,0.6731302676760661,65.0,96.93627679115396
565.2599271871408,18.477144200267677,115.38888425322529,1957.6782253005483,12,-0.09486984829071361,1.0774229219872264,0.0,100.0,4.710135285573754,35989.99132890646,9.92882640251393,0.6746895017833824,65.0,97.20032749894929
570.1525333509999,18.630468936254008,114.87632492295745,1948.982186279685,12,0.05576326418603786,1.0183292084188293,100.0,0.0,4.451797190333755,34688.60303683182,9.384257309424365,0.677156485110028,65.0,101.92925667346593
575.0585785992818,18.783811197030353,115.17870419019903,1954.1123278101475,12,0.20436583136583847,0.9472391745036408,100.0,0.0,4.141015165593673,33123.026391977124,8.729137958157116,0.6820925444677443,65.0,110.1566492034757
579.9750259175977,18.936019926670344,116.28249173224195,1972.8390955607852,12,0.27858922671800357,0.9055743650110066,100.0,0.0,3.9588704521732443,32205.465250681173,8.345182268980599,0.6882975659550041,65.0,117.4439176438511
584.896584174474,19.08645979401594,117.77203767438323,1998.1106082839297,12,0.3050331695989452,0.8968533157659404,100.0,0.0,3.9207449204640725,32013.40638863319,8.264814771468734,0.6949882842053668,65.0,121.6435123168668
589.8195628740064,19.234913542426607,119.38212074840904,2025.4271439740405,12,0.30825217222651435,0.9011416131873147,100.0,0.0,3.9394919329762947,32107.845199804724,8.304332921482324,0.7017793638303959,65.0,124.39746352349218
594.7425638048828,19.381398200584858,120.98743700523643,2052.6628062395253,12,0.2986936087790583,0.9096244050193626,100.0,0.0,3.9765758823827277,32294.657050130496,8.382504794189208,0.7084576350292552,65.0,126.5739812853314
599.6668278575293,19.526083744035706,122.52330237505342,2078.720170525027,12,0.2791811635818671,0.9234185012460282,100.0,0.0,4.036879091126405,32598.43683050182,8.509622181446504,0.714858354825687,65.0,127.86886407322916
604.5943937003609,19.669208389204922,123.94257476216778,2102.7994279509553,12,0.24965708917748983,0.9441920489749843,100.0,0.0,4.127694144498609,33055.921225487866,8.701057638179424,0.7208149909773068,65.0,127.96956093938752
609.5251080587909,19.810987332613806,125.19892773608937,2124.114608145786,12,0.2103405423625353,0.971483823276592,100.0,0.0,4.247004720244316,33656.95293260756,8.952560816483315,0.7261598880121428,65.0,126.90877046469363
