distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,consumo_l,temp_pneu_c
938.8508645485724,493.40604,-32.64833,176.8251024534593,8.507368339320347,0.06776860980529058,4,3000.0,35600.349250509455,28.600573242397218,3078.773830804716,65.0
943.8492178700624,494.663425,-27.810715,176.8251024534593,8.507368339320347,0.017956818267287494,4,3000.0,134354.88076887926,28.702335219105812,3097.1134506880258,65.0
948.8475341324925,495.920982,-22.973183,176.8251024534593,8.507368339320347,0.03187473383504234,4,3000.0,75689.6101399756,28.80409644132529,3115.45293459674,65.0
953.8457941883524,497.178204,-18.135622,176.8251024534593,8.507368339320347,0.08166888260399631,4,3000.0,29541.069993429654,28.905856519229566,3133.7922122761092,65.0
958.8439805015864,498.43459,-13.29792,176.8251024534593,8.507368339320347,0.13012110229315596,4,3000.0,18541.08315078991,29.007615095800325,3152.131219384024,65.0
963.8420726047939,499.689634,-8.459967,176.8251024534593,8.507368339320347,0.1663274946119096,4,3000.0,14505.035279459415,29.1093717543397,3170.4698808228823,65.0
968.8400553163418,500.942888,-3.621663,176.8251024534593,8.507368339320347,0.17800345037248053,4,3000.0,13553.59220420388,29.211126185763305,3188.8081408892635,65.0
973.837930233663,502.19429,1.217009,176.8251024534593,8.507368339320347,0.17200514854044802,4,3000.0,14026.243968636267,29.312878422593435,3207.14600544436,65.0
978.8357063928055,503.443943,6.056031,176.8251024534593,8.507368339320347,0.1618890387376824,4,3000.0,14902.714823077606,29.414628648795897,3225.483507642628,65.0
983.8333949047878,504.691951,10.895387,176.8251024534593,8.507368339320347,0.15172937571619788,4,3000.0,15900.587252151256,29.51637709058103,3243.820688251865,65.0
988.8310029017189,505.938418,15.735057,176.8251024534593,8.507368339320347,0.14157990451355024,4,3000.0,17040.456310372367,29.61812389315216,3262.157573440722,65.0
993.8285403214876,507.183448,20.575024,176.8251024534593,8.507368339320347,0.1314580516277343,4,3000.0,18352.517380387297,29.71986925883576,3280.4941996726297,65.0
998.8260170096592,508.427145,25.415271,176.8251024534593,8.507368339320347,0.12134601956569974,4,3000.0,19881.87322439209,29.82161338807868,3298.8306030722692,65.0
1003.823440540255,509.669612,30.255779,176.8251024534593,8.507368339320347,0.11121523319837436,4,3000.0,21692.947161172786,29.923356435081185,3317.166811429728,65.0
1008.8208205942218,510.910953,35.096531,176.8251024534593,8.507368339320347,0.10107721071074625,4,3000.0,23868.745094222755,30.025098596938637,3335.5028602656807,65.0
1013.8181658112591,512.151272,39.937509,176.8251024534593,8.507368339320347,0.09091477048148615,4,3000.0,26536.7900563654,30.126840049547546,3353.838781280328,65.0
1018.815483548228,513.390672,44.778694,176.8251024534593,8.507368339320347,0.08076938324074627,4,3000.0,29870.058188989,30.22858094268699,3372.174601466968,65.0
1023.8127847528729,514.629259,49.62007,176.8251024534593,8.507368339320347,0.07065805183371748,4,3000.0,34144.53292552536,30.330321499243187,3390.5103609943226,65.0
1028.8100771432605,515.867134,54.461619,176.8251024534593,8.507368339320347,0.06048740817234576,4,3000.0,39885.758874238796,30.432061876349035,3408.8460881810006,65.0
1033.8073686615303,517.104403,59.303322,176.8251024534593,8.507368339320347,0.05035171332583823,4,3000.0,47914.678924179,30.533802235699348,3427.1818121677625,65.0
1038.8046684048272,518.341169,64.145162,176.8251024534593,8.507368339320347,0.04024513156509047,4,3000.0,59947.28016698983,30.635542762503817,3445.517566333238,65.0
1043.8019844688397,519.577535,68.987121,176.8251024534593,8.507368339320347,0.030062259411961816,4,3000.0,80252.98911265042,30.73728362158337,3463.8533803815785,65.0
1048.7993263867759,520.813606,73.829182,176.8251024534593,8.507368339320347,0.019914295889167852,4,3000.0,121148.45489476442,30.839025007025548,3482.1892892913875,65.0
1053.7967014868796,522.049486,78.671326,176.8251024534593,8.507368339320347,0.009795919491793354,4,3000.0,246284.81066131836,30.9407670680268,3500.5253199509602,65.0
1058.7941175587473,523.285277,83.513535,176.8251024534593,8.507368339320347,0.0024125861772898442,4,3000.0,1000000.0,31.04250996317631,3518.8615009413584,65.0
1063.7915843437208,524.521085,88.355792,176.8251024534593,8.507368339320347,0.010479952841381451,4,3000.0,230209.64061626644,31.14425389079903,3537.1978680048533,65.0
1068.7891105942044,525.757012,93.19808,176.8251024534593,8.507368339320347,0.0206495652494616,4,3000.0,116834.720157256,31.245999029086033,3555.534453255176,65.0
1073.7867038734541,526.993163,98.04038,176.8251024534593,8.507368339320347,0.030794962948882704,4,3000.0,78343.53239179257,31.347745532018408,3573.871284442912,65.0
1078.7843724799022,528.229642,102.882674,176.8251024534593,8.507368339320347,0.04089807721536645,4,3000.0,58990.21033642565,31.449493568544774,3592.208392016109,65.0
1083.7821242371608,529.466551,107.724944,176.8251024534593,8.507368339320347,0.05104086249072117,4,3000.0,47267.73921048912,31.551243297946833,3610.545804680635,65.0
1088.7799699231464,530.703996,112.567174,176.8251024534593,8.507368339320347,0.06117688458019442,4,3000.0,39436.23794911096,31.65299493965327,3628.883561982092,65.0
1093.7779164522851,531.942079,117.409345,176.8251024534593,8.507368339320347,0.07089042715834616,4,3000.0,34032.60883025731,31.754748634435575,3647.2216892904253,65.0
1098.7759724906978,533.180905,122.251439,176.8251024534593,8.507368339320347,0.07788815855383692,4,3000.0,30975.00598402574,31.856504558728172,3665.5602184027775,65.0
1103.7741427598778,534.420559,127.093439,176.8251024534593,8.507368339320347,0.0804516894585257,4,3000.0,29988.01135846347,31.95826280865643,3683.899166642935,65.0
1108.7724177570478,535.661049,131.935333,176.8251024534593,8.507368339320347,0.08048330286394506,4,3000.0,29976.232230034828,32.06002319075234,3702.238499143949,65.0
