Distance,Speed,G_Long,G_Lat,Gear,Engine_RPM,Time,Fuel_Cons_Accum,Tyre_Temp_C,Throttle,Brake_Press,Radius
0.0,72.0,-0.03693730886850082,0.0058027795031738655,1,3000.0,0.0,0.0,65.0,0.0,0.0,7026.756686429368
4.996426317852565,71.6733727187868,-0.036602937562914245,0.008529277927901651,1,3000.0,0.2509597924858712,0.6156194155574671,65.0,0.0,0.0,4737.283851114963
9.99291808090694,71.3482229103826,-0.036271588780146635,0.011015458558987928,1,3000.0,0.5030665670244452,1.2256739153771299,65.0,0.0,0.0,3634.877097765157
14.989481644291253,71.02454349835004,-0.03594323482005976,0.010538463897631222,1,3000.0,0.7563259044618115,1.8302144931827278,65.0,0.0,0.0,3765.0052061757287
19.98612238501822,70.70232750692584,-0.03561784830723527,0.0100692074358607,1,3000.0,1.0107433656812463,2.4292915460815148,65.0,0.0,0.0,3904.793979786037
24.982844735782237,70.38156805719336,-0.035295402183361156,0.009607596815202813,1,3000.0,1.266324492378124,3.022954888513274,65.0,0.0,0.0,4055.357060536414
29.979652218763192,70.06225836333465,-0.034975869699837264,0.009153539580972665,1,3000.0,1.5230748078681724,3.611253765792644,65.0,0.0,0.0,4217.986559001466
34.97654747943478,69.74439172896106,-0.03465922441059375,0.008706943253686891,1,3000.0,1.780999817929561,4.194236867254855,65.0,0.0,0.0,4394.190278953264
39.9735323203754,69.42796154352143,-0.03434544016511916,0.008267715397685123,1,3000.0,2.040105011679339,4.7719523390148035,65.0,0.0,0.0,4585.738664565918
44.970607735079824,69.11296127878695,-0.03403449110170146,0.00783576368699636,1,3000.0,2.300395862484736,5.344447796349174,65.0,0.0,0.0,4794.724567795209
49.96777394177018,68.79938448541142,-0.03372635164086699,0.00741099596851189,1,3000.0,2.5618778289098856,5.911770335711172,65.0,0.0,0.0,5023.640115049758
54.96503041720478,68.48722478956617,-0.03342099647900976,0.0069933203225264655,1,3000.0,2.824556355698509,6.47396654638721,65.0,0.0,0.0,5275.4766663254795
59.962375930483695,68.17647588964837,-0.033118400582221263,0.006582645120706234,1,3000.0,3.0884368747931563,7.031082521804733,65.0,0.0,0.0,5553.856387156786
64.95980857685012,67.86713155306197,-0.03281853918029952,0.006178879081527837,1,3000.0,3.3535248063915772,7.58316387050018,65.0,0.0,0.0,5863.207746498362
69.95732581148653,67.55918561307,-0.03252138776093656,0.0057819313232367366,1,3000.0,3.619825560040841,8.130255726755893,65.0,0.0,0.0,6209.003057659204
74.95492448330505,67.25263196571746,-0.032226922064090384,0.005391711414429303,1,3000.0,3.8873445357698198,8.67240276091463,65.0,0.0,0.0,6598.085253855975
79.95260086873182,66.94746456682356,-0.031935118076527394,0.005008129422279398,1,3000.0,4.156087125260689,9.209649189380162,65.0,0.0,0.0,7039.125619441074
84.95035070548421,66.64367742904243,-0.03164595202651521,0.004631095958465459,1,3000.0,4.4260587130600735,9.742038784312198,65.0,0.0,0.0,7543.278086406083
89.94816922634153,66.34126461899136,-0.03135940037871058,0.004260522222899841,1,3000.0,4.69726467783054,10.269614883023863,65.0,0.0,0.0,8125.136168325889
94.94605119290853,66.04022025444533,-0.03107543982916855,0.0038963200452727235,1,3000.0,4.969710393643095,10.792420397089593,65.0,0.0,0.0,8804.169484893633
99.94399092937186,65.74053850159709,-0.030794047300534762,0.003538401924481427,1,3000.0,5.243401231311407,11.310497821171316,65.0,0.0,0.0,9606.945853063551
104.94198235624975,65.44221357238168,-0.03051519993737595,0.0031866810660468926,1,3000.0,5.5183425597684534,11.823889241570503,65.0,0.0,0.0,10570.690391631228
109.94001902413494,65.1452397218643,-0.03023887510165183,0.0028410714175396328,1,3000.0,5.794539747486343,12.33263634451361,65.0,0.0,0.0,11749.22479721849
114.93809414743109,64.84961124569085,-0.029965050368333496,0.002501487702032646,1,3000.0,6.071998163940023,12.836780424178151,65.0,0.0,0.0,13223.376786519015
119.9362006380836,64.55532247759977,-0.029693703521166064,0.0011996248570050095,1,3000.0,6.35072318111568,13.336362390466663,65.0,0.0,0.0,27324.02316769184
124.9343311393022,64.26236778699472,-0.029424812548554648,0.000513200816465742,1,3000.0,6.630720175064421,13.831422776535202,65.0,0.0,0.0,63292.477978716546
129.93227675959963,63.970753348552776,-0.029158366371102095,0.0021645593416542105,1,3000.0,6.911983147458005,14.321982168629775,65.0,0.0,0.0,14870.289545496356
