Distance,Speed,G_Long,G_Lat,Gear,Engine_RPM,Time,Fuel_Cons_Accum,Tyre_Temp_C,Throttle,Brake_Press,Radius
444.477574230448,98.58989312345443,-0.06873382197134593,1.0799425492831587,12,2154.40849152684,14.193106195024699,619.9541034594945,65.0,0.0,100.0,70.79296957331277
448.6807075578662,98.21663595028713,-0.06873380206181288,1.0899999999999999,11,2136.327291063865,14.34716645001413,620.9265828681803,65.0,0.0,100.0,69.60967449232231
452.89720659711156,97.8407612061273,-0.06820872065964782,1.0640763301120053,11,2128.1515735166176,14.50231034254072,621.8947019707414,65.0,0.0,100.0,70.76081954383018
457.15517565857067,97.46263514201424,0.0932678768654278,1.013497325438081,11,2119.926887113836,14.65958793511676,624.2016162052656,65.0,100.0,0.0,73.71904203007225
461.481548174419,97.98759225687101,0.26172372834687596,0.960501968029073,11,2131.3453214784004,14.818536029445118,629.0095161440563,65.0,100.0,0.0,78.62667397180597
465.9013150486302,99.47714850008417,0.3796121761509348,0.8954908144858158,11,2163.7449208249054,14.978483926897637,635.706296530717,65.0,100.0,0.0,86.91835757542317
470.43475733677417,101.65283051544745,0.4614401095676908,0.8015872878295565,11,1724.6334785899985,15.139034224951937,643.8716223106817,65.0,100.0,0.0,101.39443556293165
475.0925923266226,104.30635005598701,0.5183914149387091,0.6747335922907447,12,1769.6528706964666,15.299793430450489,653.2149960920681,65.0,100.0,0.0,126.82800346355405
479.8727592177687,107.28423913328378,0.5542516639058914,0.527536383556102,12,1820.1754894193466,15.460195377159055,663.4530256518275,65.0,100.0,0.0,171.61111945767416
484.7593871487079,110.44723820041114,0.5730545906672228,0.3835218960922505,12,1873.838668853271,15.61947378771976,674.3090819218334,65.0,100.0,0.0,250.17594467894705
489.73197472152236,113.68010343378924,0.5802602742827447,0.259734023500869,12,1928.6871918602747,15.776944749844265,685.5631354614346,65.0,100.0,0.0,391.3506577307993
494.77171910547094,116.90491443909114,0.5803856409353956,0.15619606170006195,12,1983.3990675027728,15.932139934488685,697.0611900726715,65.0,100.0,0.0,688.2107441072513
499.86373445238405,120.07592100665329,0.5753081952228201,0.059350623234176225,12,2037.1981015239198,16.084803808271268,708.6832467479535,65.0,100.0,0.0,1910.7882419920452
504.99426913408314,123.16150093762727,0.5643893061565911,0.04522986925372814,12,2089.547794324795,16.234768892437224,720.2970043265623,65.0,100.0,0.0,2637.853089027939
510.1483146548336,126.12855915999118,0.5452966333732502,0.16396571869392232,12,2139.886657662565,16.381877239652745,731.7241712236582,65.0,100.0,0.0,763.132242975533
515.3100970367101,128.93456670303496,0.5139066891365395,0.2991676847512778,12,2187.493148552889,16.526000084673466,742.7116847506376,65.0,100.0,0.0,437.0690367068964
520.464032797637,131.52036527160666,0.46310134548534665,0.45328461338283976,12,3000.0,16.667074576833063,752.8843245998788,65.0,100.0,0.0,300.1518513910023
