distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,temp_pneu_c,consumo_l
0.0,-0.518788,-0.519763,36.0,-0.09058874999999998,0.022134996436684828,1,610.7730096094575,4517.732825755858,0.0,65.0,0.0
4.997503592027723,0.755319,-5.352122,35.83665106726216,-0.08976852756387836,0.03377493099617024,12,608.0016451854357,2933.967942205176,0.5020282977204621,65.00483942377944,0.0021489265445719208
9.994776562615282,2.018673,-10.187065,35.674050846478025,-0.08895576921882675,0.04693381906652721,12,605.2429833462278,2092.251836164342,1.0063215379677026,65.00991426563661,0.004297753921924571
14.991822747617476,3.270419,-15.024792,35.51219574761107,-0.0881504060849239,0.049671347768700136,12,602.496963183572,1959.0436200534632,1.5128902219730576,65.01501957176026,0.006446483781475515
19.988647905336126,4.5097,-19.865499,35.35108213695154,-0.08735236962494111,0.048020427733613986,12,599.7635230482507,2008.0494315266953,2.0217450994022315,65.02004917954403,0.008595118599294533
24.985271187435046,5.735927,-24.709321,35.19070596940366,-0.08656158983651813,0.035768368702864026,12,597.0425943115049,2671.479363185835,2.532898351945546,65.02477498498511,0.010743666610597068
29.98175905740421,6.952345,-29.555476,35.03106171193651,-0.08577799002217759,0.014341286419749535,12,594.3340831003916,6602.577216983736,3.0463671265947587,65.02916313841715,0.012892156394683808
34.978185836545684,8.165064,-34.402495,34.872143635495306,-0.08500149324856222,0.009603569163502915,12,591.6378922162431,9770.563681788035,3.562169555975691,65.03347932447734,0.015040619909714642
39.97461520176341,9.380261,-39.248896,34.71394640732102,-0.08423202523695104,0.03318347114810473,12,588.9539311839131,2802.084078412118,4.080322851015358,65.03804731271117,0.017189084536758263
44.97111864132392,10.604117,-44.093194,34.55646449970547,-0.08346951145759446,0.05633204589928888,12,586.2821062207635,1635.6790081377137,4.600845208925298,65.04312830079803,0.01933758101576928
49.96780259548872,11.842809,-48.933906,34.399691341613426,-0.08271387306588278,0.07809048964525221,12,583.6223058431564,1169.2461379174365,5.123758686734126,65.04886790281977,0.021486155116060147
54.96482980917097,13.102518,-53.769546,34.2436186746539,-0.08196502392758198,0.09071901107708197,12,580.9743899399163,997.369298917897,5.64909154189091,65.05503689615692,0.023634876817943514
59.962420596733516,14.388401,-58.598875,34.08823655289945,-0.081222870794752,0.08571776538673787,12,578.3381897692643,1046.0037166738923,6.176878504625269,65.06099522778706,0.025783840856595408
64.9606361449795,15.698299,-63.422393,33.93354010462241,-0.08048734555665926,0.06827645582434089,12,575.7136226778738,1301.3147984238856,6.7071378267652095,65.06632073689693,0.027933073542341185
69.95939017652876,17.026862,-68.241362,33.779529058693576,-0.0797584024474798,0.04824466215010835,12,573.1006840657889,1824.9581515987811,7.239872148854462,65.07102406002062,0.030082537775907366
74.95852947242861,18.368723,-73.057045,33.62620516555568,-0.07903600542493432,0.028573415124190336,12,570.4994036308758,3053.4341924147184,7.7750768017920535,65.07526458938246,0.0322321676731443
79.95785826660378,19.718518,-77.870707,33.47357140452936,-0.0783201242449165,0.009262692205263951,12,567.9098319200408,9333.872578615388,8.312742276489365,65.07924393079892,0.03438187905463962
84.95715250954657,21.070882,-82.683612,33.32163152067252,-0.07761073217522496,0.008770865485448138,12,565.3320324716256,9767.986777191116,8.852855663897438,65.08318486427811,0.036531575579105025
89.95617999457383,22.420449,-87.497025,33.17038939610048,-0.0769078030022182,0.021042190606344213,12,562.7660711492757,4034.6436978965785,9.395402775153654,65.08720802545236,0.03868115739766675
94.9547664372371,23.762913,-92.311966,33.01984705107035,-0.0762113017928595,0.024183797447284106,12,560.2119822285059,3478.7291491489605,9.940375353789642,65.0912423795405,0.04083054956801195
99.95293701498993,25.098098,-97.128499,32.870000431987194,-0.0755211657388042,0.022011575949992822,12,557.6696969363608,3787.4183626721187,10.487786788028629,65.09521150024165,0.04297976291644567
104.95076529887653,26.426834,-101.94646,32.7208440672317,-0.07483732608870465,0.019018356332020345,12,555.139122441802,4343.811939675431,11.037655910751232,65.09910758311837,0.04512882907851691
109.94831722922814,27.749953,-106.76568,32.57237276797759,-0.07415971603617094,0.01607400786271082,12,552.6201707116336,5092.95237132675,11.590000901932015,65.10293633692547,0.0472777764085681
114.94565968238781,29.068287,-111.585994,32.42458136857069,-0.07348826950846939,0.013180831326209484,12,550.1127541057962,6154.615855320518,12.144840226667695,65.10670349336192,0.049426633663426756
119.94285318557358,30.382668,-116.407233,32.27746494163764,-0.0728229221298256,0.010338681257638968,12,547.6167890268827,7775.50649424473,12.702191823021284,65.11041475196944,0.05157542686979664
124.93995980051406,31.693927,-121.229232,32.1310185617865,-0.07216361013072407,0.007546193255612214,12,545.1321919111023,10556.405428613265,13.26207397488001,65.11407575193975,0.053724182714221046
129.93703732605258,33.002896,-126.051823,31.985237475704647,-0.07151027110365892,0.004803554714836137,12,542.6588821141482,16433.550948510536,13.824504662024449,65.11769206370568,0.0558729260502026
134.93414402717363,34.310406,-130.87484,31.840116961239435,-0.07086284335382614,0.002108306475349798,12,540.1967795203707,37103.13142086085,14.389502087942684,65.12126915939278,0.05802168193168466
139.93133546712758,35.617288,-135.698115,31.695652419082062,-0.07022126629782086,0.0005381990762876598,12,537.7458060982788,144029.4962537002,14.957084321176778,65.12481240562454,0.06017047425086485
144.92866958207657,36.924376,-140.521482,31.55183922420919,-0.06958547979167204,0.003134875191739328,12,535.3058833801106,24503.273299365123,15.527269871564997,65.12832703010146,0.06231932792029291
149.9262018615269,38.232498,-145.344774,31.408672865427203,-0.06895542474193124,0.005609710950894555,12,532.8769348293299,13569.1825988949,16.10007714308218,65.13181779848122,0.06446826680045656
154.9239911096527,39.542489,-150.167825,31.266148778704718,-0.0683310423616445,0.0073392250034292105,12,530.4588830129596,10277.644141406485,16.67552509545383,65.13528539985066,0.06661731617715065
159.9220820499767,40.855079,-154.990482,31.12426284388377,-0.06771227633276398,0.007635248957198247,12,528.0516580287417,9789.71265382882,17.253631233273644,65.1387236038516,0.06876649528148998
164.92044035063194,42.170279,-159.812705,30.98301321551172,-0.06709908068820614,0.006911194837022834,12,525.6552285668803,10717.393249818462,17.83440398630433,65.14212712922186,0.07091578935077174
169.9189946254003,43.48778,-164.634503,30.842399087498343,-0.06649141425819337,0.005962732470991658,12,523.2695809513153,12309.657771559825,18.417847425257175,65.14549554637166,0.07306516768892213
174.91767253950968,44.807271,-169.455885,30.702419656167894,-0.06588923611621351,0.005031333898956605,12,520.8947015469508,14456.297124008717,19.003965415054722,65.14882979565488,0.07521459919198917
179.91640095404273,46.128443,-174.276859,30.563074115977788,-0.06529250555977655,0.0041155743169253,12,518.5305766870185,17512.922238685005,19.59276162789744,65.15213079565723,0.07736405241023837
184.9151078181767,47.450985,-179.097435,30.424361606741016,-0.06470118188540679,0.003217275444605489,12,516.1771917776567,22199.832752325532,20.184239764513297,65.15539945448289,0.07951349636181597
189.91372012254408,48.774587,-183.917622,30.286281271340993,-0.064115224637565,0.0023345220652264582,12,513.8345322770967,30317.1880852542,20.778403311186512,65.15863665736586,0.08166289965269394
194.91216299074154,50.09894,-188.737427,30.14883228052326,-0.06353459371208313,0.0014662532572898702,12,511.5025841162766,47832.931737601066,21.3752554266542,65.16184327217105,0.08381223008601885
199.91036419457848,51.423731,-193.556861,30.012013708205927,-0.06295924882959476,0.0006155976463690885,12,509.1813315833676,112898.53853462909,21.9747994795377,65.16502015370664,0.08596145660366873
204.90825010855502,52.748653,-198.375932,29.87582464398417,-0.06238915001390342,0.00022114438034043495,12,506.870759232517,311428.88735696697,22.577038564306815,65.16816813592382,0.08811054754667864
209.90574670616968,54.073394,-203.194649,29.740264165526497,-0.061824257474915864,0.0010444355870547735,12,504.5708514155255,65343.588470854535,23.18197561702698,65.17128803853068,0.09025947108365294
214.90278050562353,55.397644,-208.013021,29.605331313087884,-0.06126453150348265,0.0018522946260063674,12,502.2815918494389,36511.08869336719,23.789613528178513,65.17438066394718,0.09240819561741809
219.8992768650667,56.721092,-212.831056,29.47102513612765,-0.060709932666164874,0.002760745605215596,12,500.00296440746274,24274.991955983573,24.39995493336924,65.17744705613705,0.09455668905197864
224.89516565342748,58.043429,-217.648766,29.33734454086376,-0.060160421178309414,0.004134713937376377,12,497.7349505325819,16061.686061253205,25.013002907532254,65.18048971349563,0.09670492123097378
229.8905464842403,59.364225,-222.466372,29.204283882054106,-0.05961593891917104,0.006129859377760423,12,495.4774544480877,10735.879035746468,25.628781437269694,65.18351359384516,0.09885293498822328
234.88590976939994,60.682786,-227.284572,29.07182719129877,-0.05907638639516063,0.00839904758855626,12,493.2302052354337,7764.430615877428,26.247363396643653,65.186524365604,0.10100094120084192
239.88179849103057,61.998386,-232.104126,28.939957360019996,-0.05854166083830605,0.010655682951465385,12,490.99291263191066,6064.702227922238,26.868829391708196,65.18952671748183,0.1031491733511431
244.8787563181995,63.310295,-236.925794,28.80865753463228,-0.05801166191646469,0.012863508967224076,12,488.765290700987,4978.305987757371,27.493261410318667,65.1925248974374,0.10529786521682574
249.87733090241147,64.617786,-241.750337,28.67791102760626,-0.057486291339634434,0.014803590097728175,12,486.54705632342575,4286.698838490118,28.120743254649682,65.19552011157124,0.10744725228803689
254.87806918603638,65.92013,-246.578513,28.547701439417196,-0.056965453318292524,0.007988821495263131,12,484.3379312662523,7871.446961098045,28.751359973801456,65.19842255336144,0.10959756974999561
259.88148375949373,67.216919,-251.410955,28.418013529348297,-0.056449057984071634,0.02590551555801921,12,482.1376569567317,2405.415981143115,29.38519359647337,65.20155643798016,0.11174903801658226
264.8864239235638,68.520038,-256.243274,28.288875318596297,-0.05593718777856562,0.08905893641274042,12,479.94670880016,693.3441527056091,30.022114802697782,65.20686299372518,0.11390116228713239
269.8897565417084,69.857296,-261.064589,28.160365326446087,-0.05543012204044801,0.16320045241363831,12,477.7664189482025,374.93001514793144,30.661737095111896,65.21555967119106,0.11605259531293455
274.8888666502889,71.25756,-265.863585,28.03254733435514,-0.054928076862693784,0.23727440940408326,12,475.5978695117685,255.54608135388204,31.30373356358246,65.22784843645232,0.11820221265962416
279.8823781751117,72.749697,-270.628948,27.905452319673014,-0.05443113599604179,0.31057993223965197,12,473.4415860499974,193.46381179807125,31.947931739746355,65.24375805077098,0.12034942261529795
284.87073236855167,74.362576,-275.349361,27.779064499824244,-0.05393919961311834,0.39419885578530006,12,471.2973007970249,151.0479625047431,32.59439249786503,65.26383308738237,0.12249441491847714
